B_i,B_j,B_ij
1061,0,-1.871690e-01
1062,0,-1.945720e-01
1063,0,-1.778260e-01
1064,0,-1.307170e-01
1065,0,-4.409100e-02
1066,0,-1.102030e-01
1067,0,-2.511690e-01
1068,0,-3.479910e-01
1069,0,-3.979850e-01
1070,0,-4.054520e-01
1071,0,-3.762750e-01
1072,0,-3.212240e-01
1073,0,-2.517580e-01
1074,0,-1.793380e-01
1075,0,-1.126440e-01
1076,0,-5.724700e-02
1077,0,-1.805600e-02
1078,0,8.368740e-02
1079,0,2.814521e-01
1080,0,4.645996e-01
1081,0,5.775853e-01
1082,0,6.427761e-01
1083,0,6.412085e-01
1084,0,5.928505e-01
1085,0,4.788490e-01
1086,0,3.482539e-01
1087,0,2.343207e-01
1088,0,1.323642e-01
1089,0,4.343666e-02
1090,0,-2.584500e-02
1091,0,-2.171840e-01
1092,0,-3.751820e-01
1093,0,-4.951880e-01
1094,0,-5.686260e-01
1095,0,-5.982420e-01
1096,0,4.319810e-01
1097,0,4.455630e-01
1098,0,4.255530e-01
1099,0,3.722660e-01
1100,0,2.837970e-01
1101,0,1.669040e-01
1102,0,2.032000e-02
1103,0,1.275660e-01
1104,0,2.480820e-01
1105,0,3.451880e-01
