B_i,B_j,B_ij
361,0,-1.759360e-01
362,0,-1.534900e-01
363,0,-1.081250e-01
364,0,4.724340e-01
365,0,4.392480e-01
366,0,3.819410e-01
367,0,3.063570e-01
368,0,2.176680e-01
369,0,1.194040e-01
370,0,1.375100e-02
371,0,3.655800e-02
372,0,6.884900e-02
373,0,9.585800e-02
374,0,1.207550e-01
375,0,1.448580e-01
376,0,1.676500e-01
377,0,1.868190e-01
378,0,1.975060e-01
379,0,1.943060e-01
380,0,1.706650e-01
381,0,1.204230e-01
382,0,3.918600e-02
383,0,7.154800e-02
384,0,1.575400e-01
385,0,2.068670e-01
386,0,2.208690e-01
387,0,2.042090e-01
388,0,1.649800e-01
389,0,1.132480e-01
390,0,5.944700e-02
391,0,1.337500e-02
392,0,-1.758200e-02
393,0,-2.806300e-02
394,0,-1.721300e-02
395,0,-4.569100e-02
396,0,-1.592090e-01
397,0,-2.537680e-01
398,0,-3.233980e-01
399,0,-3.635730e-01
400,0,-3.731570e-01
401,0,-3.532410e-01
402,0,-3.078090e-01
403,0,-2.431700e-01
404,0,-1.686110e-01
405,0,-9.471100e-02
406,0,-3.382400e-02
407,0,1.893100e-02
408,0,1.624480e-01
409,0,2.863400e-01
410,0,3.825220e-01
411,0,4.465520e-01
412,0,4.760550e-01
413,0,-2.447490e-01
414,0,-2.561530e-01
415,0,-2.469520e-01
416,0,-2.167710e-01
417,0,-1.666490e-01
418,0,-9.776500e-02
419,0,-1.189700e-02
420,0,-4.222473e-01
421,0,-4.287385e-01
422,0,-4.322549e-01
423,0,-4.328737e-01
424,0,-4.293598e-01
425,0,-4.192087e-01
426,0,-3.987888e-01
427,0,-3.636515e-01
428,0,-3.090671e-01
429,0,-2.308063e-01
430,0,-1.260997e-01
431,0,5.394155e-03
432,0,2.798200e-02
433,0,8.741100e-02
434,0,1.595100e-01
435,0,2.359180e-01
436,0,3.072000e-01
437,0,3.638500e-01
438,0,3.978010e-01
439,0,4.029550e-01
440,0,3.755230e-01
441,0,3.142930e-01
442,0,2.196920e-01
443,0,9.376700e-02
444,0,6.057600e-02
445,0,2.031710e-01
446,0,3.190370e-01
447,0,4.081540e-01
448,0,4.703100e-01
449,0,5.052990e-01
450,0,5.118410e-01
451,0,4.894350e-01
452,0,4.372190e-01
453,0,3.561010e-01
454,0,2.489720e-01
455,0,1.216890e-01
456,0,-1.640000e-03
457,0,-2.672500e-02
458,0,-6.874700e-02
459,0,-1.196450e-01
460,0,-1.710320e-01
461,0,-2.148700e-01
462,0,-4.083107e-01
463,0,-3.356235e-01
464,0,-2.480052e-01
465,0,-1.547612e-01
466,0,-6.500807e-02
467,0,1.342207e-02
468,0,-6.150000e-03
469,0,-2.377900e-02
470,0,-3.532600e-02
471,0,-4.630000e-02
472,0,-5.974900e-02
473,0,-7.638300e-02
474,0,-9.388300e-02
475,0,-1.078800e-01
476,0,-1.127350e-01
477,0,-1.022040e-01
478,0,-7.130200e-02
479,0,-1.719500e-02
480,0,-4.285538e-01
481,0,-4.249014e-01
482,0,-3.957212e-01
483,0,-3.466835e-01
484,0,-2.856713e-01
485,0,-2.210858e-01
486,0,-1.710491e+00
487,0,-1.596629e+00
488,0,-1.455054e+00
489,0,-1.303455e+00
490,0,-1.157703e+00
491,0,-1.030650e+00
492,0,-9.312000e-03
493,0,-3.736700e-02
494,0,-5.778200e-02
495,0,-7.789400e-02
496,0,-1.020470e-01
497,0,-1.306480e-01
498,0,-1.604670e-01
499,0,-1.850060e-01
500,0,-1.952470e-01
501,0,-1.800790e-01
502,0,-1.286650e-01
503,0,-3.201000e-02
504,0,-1.817617e+00
505,0,-1.783483e+00
506,0,-1.677581e+00
507,0,-1.503897e+00
508,0,-1.274246e+00
509,0,-1.006310e+00
510,0,6.480131e-01
511,0,8.206004e-01
512,0,9.530322e-01
513,0,1.048692e+00
514,0,1.113465e+00
515,0,1.154416e+00
516,0,1.178585e+00
517,0,1.280110e-01
518,0,2.498600e-01
519,0,3.470080e-01
520,0,4.200470e-01
521,0,4.692370e-01
522,0,4.936620e-01
523,0,4.920760e-01
524,0,4.618260e-01
525,0,4.019210e-01
526,0,3.121410e-01
527,0,1.950640e-01
528,0,5.622300e-02
529,0,-2.214000e-02
530,0,-8.085700e-02
531,0,-1.614650e-01
532,0,-2.526560e-01
533,0,-3.423010e-01
534,0,-4.173880e-01
535,0,-4.665530e-01
536,0,-4.809870e-01
537,0,-4.545700e-01
538,0,-3.847940e-01
539,0,-2.714240e-01
540,0,-1.165910e-01
541,0,-1.802936e+00
542,0,-1.808917e+00
543,0,-1.809600e+00
544,0,-1.807133e+00
545,0,-1.800698e+00
546,0,-1.786621e+00
547,0,-1.758816e+00
548,0,-1.709591e+00
549,0,-1.630800e+00
550,0,-1.515279e+00
551,0,-1.358371e+00
552,0,-1.159286e+00
553,0,-9.219403e-01
554,0,-6.550212e-01
555,0,-3.711242e-01
556,0,-8.509003e-02
557,0,1.881292e-01
558,0,4.355928e-01
559,0,7.407038e-01
560,0,6.014483e-01
561,0,4.690379e-01
562,0,3.501274e-01
563,0,2.488841e-01
564,0,1.673076e-01
565,0,1.058378e-01
566,0,-6.010800e-02
567,0,-1.190620e-01
568,0,-1.647650e-01
569,0,-1.951570e-01
570,0,-2.094210e-01
571,0,-2.073460e-01
572,0,-1.899290e-01
573,0,-1.592620e-01
574,0,-1.191840e-01
575,0,-7.523400e-02
576,0,-3.469900e-02
577,0,-5.938000e-03
578,0,8.771600e-02
579,0,2.197540e-01
580,0,3.343160e-01
581,0,4.236490e-01
582,0,4.818010e-01
583,0,5.058720e-01
584,0,4.962210e-01
585,0,4.556830e-01
586,0,3.887880e-01
587,0,3.007890e-01
588,0,1.967470e-01
589,0,7.948800e-02
590,0,2.183600e-02
591,0,6.814200e-02
592,0,1.037320e-01
593,0,1.340940e-01
594,0,1.624240e-01
595,0,1.896070e-01
596,0,2.134540e-01
597,0,2.298980e-01
598,0,2.327590e-01
599,0,2.149420e-01
600,0,1.702360e-01
601,0,9.392700e-02
602,0,1.185362e+00
603,0,1.199149e+00
604,0,1.170926e+00
605,0,1.103106e+00
606,0,1.002238e+00
607,0,8.778216e-01
608,0,-3.854151e-01
609,0,-3.802151e-01
610,0,-3.615148e-01
611,0,-3.354286e-01
612,0,-3.073020e-01
613,0,-2.812906e-01
614,0,-2.602879e-01
615,0,-2.460967e-01
616,0,-2.397110e-01
617,0,-2.415810e-01
618,0,-2.517706e-01
619,0,-2.699619e-01
620,0,-2.953000e-01
621,0,-3.261233e-01
622,0,-3.596607e-01
623,0,-3.918195e-01
624,0,-4.172032e-01
625,0,-4.294753e-01
626,0,-4.221111e-01
627,0,-3.799400e-02
628,0,-8.100300e-02
629,0,-1.008760e-01
630,0,-9.891300e-02
631,0,-7.837900e-02
632,0,-4.541100e-02
633,0,-7.454000e-03
634,0,2.770500e-02
635,0,5.303200e-02
636,0,6.318900e-02
637,0,5.452800e-02
638,0,2.667100e-02
639,0,4.079900e-02
640,0,1.408810e-01
641,0,2.243290e-01
642,0,2.859750e-01
643,0,3.231580e-01
644,0,3.349500e-01
645,0,3.219730e-01
646,0,2.869630e-01
647,0,2.342810e-01
648,0,1.705190e-01
649,0,1.034290e-01
650,0,4.214300e-02
651,0,8.177109e-02
652,0,-5.374407e-02
653,0,-1.716066e-01
654,0,-2.654922e-01
655,0,-3.320012e-01
656,0,-3.710191e-01
657,0,-3.634912e-01
658,0,-4.056434e-01
659,0,-4.302905e-01
660,0,-4.387911e-01
661,0,-4.348491e-01
662,0,-4.234370e-01
663,0,-2.503700e-02
664,0,-1.135580e-01
665,0,-1.839410e-01
666,0,-2.365690e-01
667,0,-2.715450e-01
668,0,-2.888210e-01
669,0,-2.874840e-01
670,0,-2.668320e-01
671,0,-2.270460e-01
672,0,-1.696630e-01
673,0,-9.853900e-02
674,0,-1.996400e-02
675,0,-2.077478e-01
676,0,-1.382519e-01
677,0,-7.347573e-02
